order_id;customer_id;order_date;customer_state;customer_city;product_id;product_category;price;freight_value;payment_type;n_installments;delivery_days;review_score;year;month;year_month;weekday;delivery_bucket;product_name;category;base_price;revenue
O029287;C01259;2024-03-09;MG;Belo Horizonte;P0009;mode;110,64;12,54;credit_card;1;5;5;2024;3;2024-03;Saturday;4-6j;mode_item_2;mode;110,59;123,18
O015160;C11307;2024-03-09;RJ;Petropolis;P0028;beaute;72,87;12,13;boleto;1;9;4;2024;3;2024-03;Saturday;7-10j;beaute_item_3;beaute;69,92;85,0
O015221;C10130;2024-03-09;RS;Caxias do Sul;P0028;beaute;72,23;12,34;credit_card;2;7;4;2024;3;2024-03;Saturday;7-10j;beaute_item_3;beaute;69,92;84,57000000000001
O003025;C06475;2024-03-09;RJ;Petropolis;P0008;mode;99,04;12,04;credit_card;1;1;3;2024;3;2024-03;Saturday;1-3j;mode_item_1;mode;96,15;111,08000000000001
O013983;C08194;2024-03-09;SP;Guarulhos;P0015;maison;198,16;18,24;credit_card;1;7;5;2024;3;2024-03;Saturday;7-10j;maison_item_3;maison;192,89;216,4
O008022;C03339;2024-03-09;BA;Salvador;P0047;alimentation;55,45;13,81;credit_card;6;8;4;2024;3;2024-03;Saturday;7-10j;alimentation_item_4;alimentation;58,33;69,26
O006408;C01118;2024-03-09;CE;Fortaleza;P0048;alimentation;49,0;15,18;credit_card;2;3;3;2024;3;2024-03;Saturday;1-3j;alimentation_item_5;alimentation;47,63;64,18
O023599;C08677;2024-03-10;SP;Campinas;P0045;alimentation;36,49;10,04;boleto;1;2;5;2024;3;2024-03;Sunday;1-3j;alimentation_item_2;alimentation;35,07;46,53
O002347;C08855;2024-03-10;RJ;Niteroi;P0020;sport;74,13;11,72;credit_card;2;3;5;2024;3;2024-03;Sunday;1-3j;sport_item_2;sport;77,31;85,85
O015809;C09905;2024-03-10;PE;Recife;P0039;jouets;106,52;19,33;credit_card;6;3;4;2024;3;2024-03;Sunday;1-3j;jouets_item_1;jouets;102,49;125,85
O026186;C11793;2024-03-10;PR;Londrina;P0025;sport;103,09;11,95;credit_card;6;5;5;2024;3;2024-03;Sunday;4-6j;sport_item_7;sport;99,88;115,04
O012310;C08566;2024-03-10;RJ;Rio de Janeiro;P0044;alimentation;32,62;9,34;boleto;1;6;5;2024;3;2024-03;Sunday;4-6j;alimentation_item_1;alimentation;33,6;41,959999999999994
O012189;C01267;2024-03-10;SP;Campinas;P0023;sport;189,07;18,24;credit_card;1;1;5;2024;3;2024-03;Sunday;1-3j;sport_item_5;sport;196,03;207,31
O020706;C01309;2024-03-10;MG;Uberlandia;P0023;sport;204,29;17,75;credit_card;1;7;5;2024;3;2024-03;Sunday;7-10j;sport_item_5;sport;196,03;222,04
O016513;C00884;2024-03-10;MG;Juiz de Fora;P0011;mode;139,82;13,59;credit_card;1;1;3;2024;3;2024-03;Sunday;1-3j;mode_item_4;mode;145,94;153,41
O027373;C02543;2024-03-10;RS;Caxias do Sul;P0044;alimentation;32,32;8,72;boleto;1;9;5;2024;3;2024-03;Sunday;7-10j;alimentation_item_1;alimentation;33,6;41,04
O012634;C06605;2024-03-10;RJ;Rio de Janeiro;P0008;mode;97,68;13,26;debit_card;1;6;4;2024;3;2024-03;Sunday;4-6j;mode_item_1;mode;96,15;110,94000000000001
O003077;C11325;2024-03-10;CE;Fortaleza;P0042;jouets;34,23;12,46;voucher;1;6;4;2024;3;2024-03;Sunday;4-6j;jouets_item_4;jouets;34,13;46,69
O020212;C05397;2024-03-10;MG;Belo Horizonte;P0028;beaute;68,27;11,74;boleto;1;7;5;2024;3;2024-03;Sunday;7-10j;beaute_item_3;beaute;69,92;80,00999999999999
O003084;C10486;2024-03-10;PE;Olinda;P0049;alimentation;54,95;15,12;debit_card;1;3;5;2024;3;2024-03;Sunday;1-3j;alimentation_item_6;alimentation;56,67;70,07000000000001
O003893;C08237;2024-03-10;MG;Juiz de Fora;P0021;sport;130,08;15,65;credit_card;3;7;3;2024;3;2024-03;Sunday;7-10j;sport_item_3;sport;134,55;145,73000000000002
O010058;C07358;2024-03-10;MG;Juiz de Fora;P0041;jouets;56,75;11,23;credit_card;6;3;4;2024;3;2024-03;Sunday;1-3j;jouets_item_3;jouets;56,06;67,98
O024106;C09552;2024-03-10;BA;Feira de Santana;P0007;electronique;410,76;40,65;credit_card;6;14;2;2024;3;2024-03;Sunday;11-15j;electronique_item_7;electronique;394,44;451,40999999999997
O003646;C00843;2024-03-10;SP;Campinas;P0006;electronique;128,23;13,58;debit_card;1;6;4;2024;3;2024-03;Sunday;4-6j;electronique_item_6;electronique;124,98;141,81
O007531;C08480;2024-03-10;SP;Campinas;P0023;sport;188,94;15,91;credit_card;1;7;4;2024;3;2024-03;Sunday;7-10j;sport_item_5;sport;196,03;204,85
O019079;C06969;2024-03-10;SP;Guarulhos;P0039;jouets;100,03;14,27;credit_card;6;2;5;2024;3;2024-03;Sunday;1-3j;jouets_item_1;jouets;102,49;114,3
O021365;C02670;2024-03-10;SP;Santos;P0035;livres;14,34;8,46;credit_card;1;2;4;2024;3;2024-03;Sunday;1-3j;livres_item_3;livres;13,91;22,8
O009500;C10735;2024-03-10;MG;Juiz de Fora;P0047;alimentation;61,01;10,21;credit_card;6;5;5;2024;3;2024-03;Sunday;4-6j;alimentation_item_4;alimentation;58,33;71,22
O000482;C10191;2024-03-10;PE;Recife;P0040;jouets;32,31;12,97;boleto;1;9;4;2024;3;2024-03;Sunday;7-10j;jouets_item_2;jouets;33,2;45,28
O001238;C05238;2024-03-10;SC;Florianopolis;P0013;maison;19,63;8,89;credit_card;3;7;4;2024;3;2024-03;Sunday;7-10j;maison_item_1;maison;20,22;28,52
O007530;C04087;2024-03-10;SP;Guarulhos;P0004;electronique;475,95;28,87;credit_card;6;7;5;2024;3;2024-03;Sunday;7-10j;electronique_item_4;electronique;497,64;504,82
O019559;C06962;2024-03-10;SP;Sao Paulo;P0009;mode;106,6;14,03;credit_card;3;7;5;2024;3;2024-03;Sunday;7-10j;mode_item_2;mode;110,59;120,63
O002912;C11388;2024-03-10;MG;Juiz de Fora;P0017;maison;22,47;8,47;credit_card;1;4;3;2024;3;2024-03;Sunday;4-6j;maison_item_5;maison;21,98;30,939999999999998
O022841;C06736;2024-03-10;PR;Londrina;P0027;beaute;42,09;9,6;credit_card;1;4;5;2024;3;2024-03;Sunday;4-6j;beaute_item_2;beaute;41,61;51,690000000000005
O015318;C02958;2024-03-10;MG;Uberlandia;P0013;maison;20,58;8,88;credit_card;1;6;5;2024;3;2024-03;Sunday;4-6j;maison_item_1;maison;20,22;29,46
O026124;C02126;2024-03-10;CE;Caucaia;P0034;livres;21,82;12,94;debit_card;1;2;4;2024;3;2024-03;Sunday;1-3j;livres_item_2;livres;22,18;34,76
O012953;C11188;2024-03-10;RS;Caxias do Sul;P0013;maison;19,59;8,61;boleto;1;1;4;2024;3;2024-03;Sunday;1-3j;maison_item_1;maison;20,22;28,2
O023029;C06583;2024-03-10;BA;Salvador;P0038;livres;14,68;11,37;credit_card;10;10;2;2024;3;2024-03;Sunday;7-10j;livres_item_6;livres;14,88;26,049999999999997
O012660;C04850;2024-03-10;PE;Recife;P0009;mode;110,69;17,34;debit_card;1;11;2;2024;3;2024-03;Sunday;11-15j;mode_item_2;mode;110,59;128,03
O004315;C09787;2024-03-10;MG;Uberlandia;P0023;sport;193,8;16,33;credit_card;1;1;3;2024;3;2024-03;Sunday;1-3j;sport_item_5;sport;196,03;210,13
O016816;C07123;2024-03-10;SP;Guarulhos;P0043;jouets;98,54;13,94;credit_card;2;1;5;2024;3;2024-03;Sunday;1-3j;jouets_item_5;jouets;94,31;112,48
O016449;C03329;2024-03-10;SP;Santos;P0033;livres;42,56;9,5;credit_card;1;9;3;2024;3;2024-03;Sunday;7-10j;livres_item_1;livres;42,34;52,06
O022373;C05103;2024-03-10;RJ;Rio de Janeiro;P0044;alimentation;34,7;10,17;credit_card;3;6;3;2024;3;2024-03;Sunday;4-6j;alimentation_item_1;alimentation;33,6;44,870000000000005
O023891;C02089;2024-03-10;SP;Campinas;P0002;electronique;180,26;18,03;credit_card;1;1;4;2024;3;2024-03;Sunday;1-3j;electronique_item_2;electronique;187,58;198,29
O007777;C06120;2024-03-10;BA;Feira de Santana;P0001;electronique;675,45;61,91;credit_card;1;9;5;2024;3;2024-03;Sunday;7-10j;electronique_item_1;electronique;647,41;737,36
O008126;C05675;2024-03-10;SP;Campinas;P0006;electronique;119,29;14,61;credit_card;3;3;4;2024;3;2024-03;Sunday;1-3j;electronique_item_6;electronique;124,98;133,9
O000606;C03606;2024-03-10;SC;Joinville;P0024;sport;323,49;22,17;credit_card;2;6;3;2024;3;2024-03;Sunday;4-6j;sport_item_6;sport;319,44;345,66
O014316;C10622;2024-03-10;PA;Belem;P0048;alimentation;47,76;14,62;boleto;1;8;4;2024;3;2024-03;Sunday;7-10j;alimentation_item_5;alimentation;47,63;62,379999999999995
O012553;C05832;2024-03-10;PA;Belem;P0015;maison;199,85;25,13;boleto;1;9;2;2024;3;2024-03;Sunday;7-10j;maison_item_3;maison;192,89;224,98
O006662;C08759;2024-03-10;MG;Belo Horizonte;P0029;beaute;56,17;11,34;credit_card;1;4;4;2024;3;2024-03;Sunday;4-6j;beaute_item_4;beaute;56,98;67,51
O026002;C07181;2024-03-10;MG;Juiz de Fora;P0031;beaute;9,26;9,11;credit_card;1;1;5;2024;3;2024-03;Sunday;1-3j;beaute_item_6;beaute;8,96;18,369999999999997
O022348;C09106;2024-03-10;SP;Sao Paulo;P0017;maison;22,83;8,43;debit_card;1;6;4;2024;3;2024-03;Sunday;4-6j;maison_item_5;maison;21,98;31,259999999999998
O006788;C00214;2024-03-10;PR;Curitiba;P0025;sport;104,45;13,27;credit_card;3;5;5;2024;3;2024-03;Sunday;4-6j;sport_item_7;sport;99,88;117,72
O010504;C01285;2024-03-10;PA;Ananindeua;P0037;livres;27,37;13,89;credit_card;6;7;2;2024;3;2024-03;Sunday;7-10j;livres_item_5;livres;27,61;41,260000000000005
O025775;C04699;2024-03-10;RJ;Petropolis;P0013;maison;21,17;8,71;boleto;1;8;5;2024;3;2024-03;Sunday;7-10j;maison_item_1;maison;20,22;29,880000000000003
O025252;C07843;2024-03-11;PR;Curitiba;P0002;electronique;192,81;19,33;credit_card;6;10;4;2024;3;2024-03;Monday;7-10j;electronique_item_2;electronique;187,58;212,14
O011083;C09029;2024-03-11;RJ;Petropolis;P0002;electronique;183,71;16,03;boleto;1;5;4;2024;3;2024-03;Monday;4-6j;electronique_item_2;electronique;187,58;199,74
O000636;C06798;2024-03-11;SP;Santos;P0007;electronique;399,35;29,94;credit_card;2;2;5;2024;3;2024-03;Monday;1-3j;electronique_item_7;electronique;394,44;429,29
O009543;C04635;2024-03-11;RJ;Rio de Janeiro;P0041;jouets;56,5;10,28;boleto;1;4;5;2024;3;2024-03;Monday;4-6j;jouets_item_3;jouets;56,06;66,78
O016542;C09027;2024-03-11;SP;Sao Paulo;P0027;beaute;41,33;9,22;credit_card;1;10;5;2024;3;2024-03;Monday;7-10j;beaute_item_2;beaute;41,61;50,55
O017287;C11780;2024-03-11;CE;Fortaleza;P0021;sport;135,59;19,32;credit_card;3;7;5;2024;3;2024-03;Monday;7-10j;sport_item_3;sport;134,55;154,91
O007897;C07799;2024-03-11;CE;Caucaia;P0004;electronique;519,19;48,43;debit_card;1;9;5;2024;3;2024-03;Monday;7-10j;electronique_item_4;electronique;497,64;567,62
O004539;C11156;2024-03-11;CE;Caucaia;P0002;electronique;179,13;25,59;credit_card;1;6;5;2024;3;2024-03;Monday;4-6j;electronique_item_2;electronique;187,58;204,72
O015599;C04218;2024-03-11;RS;Caxias do Sul;P0049;alimentation;56,13;11,17;credit_card;6;8;4;2024;3;2024-03;Monday;7-10j;alimentation_item_6;alimentation;56,67;67,3
O008918;C00924;2024-03-11;RJ;Niteroi;P0027;beaute;40,62;9,99;credit_card;1;6;4;2024;3;2024-03;Monday;4-6j;beaute_item_2;beaute;41,61;50,61
O019242;C03763;2024-03-11;RJ;Petropolis;P0032;beaute;72,48;12,23;credit_card;3;1;5;2024;3;2024-03;Monday;1-3j;beaute_item_7;beaute;75,84;84,71000000000001
O021939;C07490;2024-03-11;RJ;Niteroi;P0013;maison;19,97;9,73;credit_card;6;4;5;2024;3;2024-03;Monday;4-6j;maison_item_1;maison;20,22;29,7
O029154;C11038;2024-03-11;RJ;Petropolis;P0048;alimentation;45,5;9,4;credit_card;6;4;5;2024;3;2024-03;Monday;4-6j;alimentation_item_5;alimentation;47,63;54,9
O023913;C04072;2024-03-11;PA;Ananindeua;P0031;beaute;9,13;11,83;credit_card;1;10;4;2024;3;2024-03;Monday;7-10j;beaute_item_6;beaute;8,96;20,96
O026356;C07123;2024-03-11;RS;Caxias do Sul;P0017;maison;22,16;8,81;credit_card;1;4;5;2024;3;2024-03;Monday;4-6j;maison_item_5;maison;21,98;30,97
O003845;C08182;2024-03-11;RJ;Niteroi;P0033;livres;42,69;10,31;credit_card;1;4;5;2024;3;2024-03;Monday;4-6j;livres_item_1;livres;42,34;53,0
O000099;C04387;2024-03-11;BA;Feira de Santana;P0038;livres;14,38;12,78;credit_card;1;15;4;2024;3;2024-03;Monday;11-15j;livres_item_6;livres;14,88;27,16
O022839;C02285;2024-03-11;PA;Belem;P0010;mode;17,83;11,77;credit_card;2;9;4;2024;3;2024-03;Monday;7-10j;mode_item_3;mode;17,78;29,599999999999998
O023257;C10165;2024-03-11;SP;Sao Paulo;P0017;maison;21,07;9,77;credit_card;3;3;3;2024;3;2024-03;Monday;1-3j;maison_item_5;maison;21,98;30,84
O028119;C09091;2024-03-11;PR;Curitiba;P0036;livres;36,54;9,28;credit_card;3;6;4;2024;3;2024-03;Monday;4-6j;livres_item_4;livres;37,37;45,82
O021765;C00948;2024-03-11;SP;Campinas;P0047;alimentation;60,9;10,45;debit_card;1;4;3;2024;3;2024-03;Monday;4-6j;alimentation_item_4;alimentation;58,33;71,35
O024886;C11750;2024-03-11;SP;Sao Paulo;P0046;alimentation;15,75;9,36;credit_card;1;7;3;2024;3;2024-03;Monday;7-10j;alimentation_item_3;alimentation;15,17;25,11
O020400;C11108;2024-03-11;SP;Guarulhos;P0026;beaute;77,32;11,22;debit_card;1;4;4;2024;3;2024-03;Monday;4-6j;beaute_item_1;beaute;78,79;88,53999999999999
O013806;C00621;2024-03-11;SP;Sao Paulo;P0039;jouets;107,48;12,4;boleto;1;4;3;2024;3;2024-03;Monday;4-6j;jouets_item_1;jouets;102,49;119,88000000000001
O007020;C10994;2024-03-11;PE;Olinda;P0011;mode;138,96;20,79;boleto;1;18;4;2024;3;2024-03;Monday;15j+;mode_item_4;mode;145,94;159,75
O029230;C08234;2024-03-11;CE;Fortaleza;P0030;beaute;40,61;12,75;boleto;1;8;3;2024;3;2024-03;Monday;7-10j;beaute_item_5;beaute;40,44;53,36
O006907;C08443;2024-03-11;SP;Guarulhos;P0013;maison;20,87;9,33;voucher;1;6;5;2024;3;2024-03;Monday;4-6j;maison_item_1;maison;20,22;30,200000000000003
O000278;C03744;2024-03-11;SP;Guarulhos;P0043;jouets;97,81;13,81;credit_card;2;2;5;2024;3;2024-03;Monday;1-3j;jouets_item_5;jouets;94,31;111,62
O021301;C11822;2024-03-11;MG;Juiz de Fora;P0011;mode;147,32;14,76;credit_card;1;2;5;2024;3;2024-03;Monday;1-3j;mode_item_4;mode;145,94;162,07999999999998
O009991;C05509;2024-03-11;PE;Olinda;P0003;electronique;659,55;56,59;credit_card;1;4;5;2024;3;2024-03;Monday;4-6j;electronique_item_3;electronique;634,77;716,14
O008097;C04654;2024-03-11;CE;Caucaia;P0027;beaute;41,72;15,47;credit_card;3;2;5;2024;3;2024-03;Monday;1-3j;beaute_item_2;beaute;41,61;57,19
O015692;C01806;2024-03-11;SP;Santos;P0038;livres;15,37;8,44;credit_card;3;8;4;2024;3;2024-03;Monday;7-10j;livres_item_6;livres;14,88;23,81
O000519;C02701;2024-03-11;SP;Campinas;P0033;livres;41,53;9,89;credit_card;2;4;4;2024;3;2024-03;Monday;4-6j;livres_item_1;livres;42,34;51,42
O024967;C02435;2024-03-11;RJ;Petropolis;P0034;livres;23,26;9,51;credit_card;1;3;4;2024;3;2024-03;Monday;1-3j;livres_item_2;livres;22,18;32,77
O007585;C09913;2024-03-11;PA;Ananindeua;P0035;livres;13,23;11,39;boleto;1;10;5;2024;3;2024-03;Monday;7-10j;livres_item_3;livres;13,91;24,62
O011768;C08017;2024-03-11;RJ;Petropolis;P0013;maison;19,25;8,59;credit_card;2;6;3;2024;3;2024-03;Monday;4-6j;maison_item_1;maison;20,22;27,84
O013243;C01787;2024-03-11;RS;Caxias do Sul;P0016;maison;196,25;18,28;credit_card;10;3;5;2024;3;2024-03;Monday;1-3j;maison_item_4;maison;191,26;214,53
O003996;C09386;2024-03-11;SP;Santos;P0021;sport;135,31;16,18;credit_card;6;4;4;2024;3;2024-03;Monday;4-6j;sport_item_3;sport;134,55;151,49
O022451;C01104;2024-03-11;CE;Caucaia;P0014;maison;286,34;31,78;credit_card;2;10;4;2024;3;2024-03;Monday;7-10j;maison_item_2;maison;297,82;318,12
O017860;C01907;2024-03-11;RJ;Niteroi;P0038;livres;14,29;9,47;credit_card;1;9;5;2024;3;2024-03;Monday;7-10j;livres_item_6;livres;14,88;23,759999999999998
O013545;C03833;2024-03-11;SP;Campinas;P0040;jouets;32,81;10,18;credit_card;3;10;5;2024;3;2024-03;Monday;7-10j;jouets_item_2;jouets;33,2;42,99
O013155;C07134;2024-03-11;RJ;Rio de Janeiro;P0033;livres;44,39;9,67;boleto;1;2;5;2024;3;2024-03;Monday;1-3j;livres_item_1;livres;42,34;54,06
O021495;C00398;2024-03-11;SP;Guarulhos;P0012;mode;128,21;14,33;credit_card;1;8;5;2024;3;2024-03;Monday;7-10j;mode_item_5;mode;127,38;142,54000000000002
O003309;C08546;2024-03-11;SP;Guarulhos;P0005;electronique;376,32;27,19;credit_card;1;1;4;2024;3;2024-03;Monday;1-3j;electronique_item_5;electronique;384,37;403,51
O001136;C06732;2024-03-12;RJ;Petropolis;P0028;beaute;71,61;10,68;credit_card;2;2;3;2024;3;2024-03;Tuesday;1-3j;beaute_item_3;beaute;69,92;82,28999999999999
O004165;C05226;2024-03-12;RS;Porto Alegre;P0027;beaute;43,26;10,29;debit_card;1;7;5;2024;3;2024-03;Tuesday;7-10j;beaute_item_2;beaute;41,61;53,55
O002436;C08010;2024-03-12;MG;Juiz de Fora;P0021;sport;140,05;15,69;boleto;1;4;5;2024;3;2024-03;Tuesday;4-6j;sport_item_3;sport;134,55;155,74
O007354;C10069;2024-03-12;RJ;Rio de Janeiro;P0029;beaute;59,29;12,01;credit_card;3;4;4;2024;3;2024-03;Tuesday;4-6j;beaute_item_4;beaute;56,98;71,3
O015937;C00192;2024-03-12;SP;Santos;P0033;livres;43,68;11,16;credit_card;1;3;4;2024;3;2024-03;Tuesday;1-3j;livres_item_1;livres;42,34;54,84
O018951;C10539;2024-03-12;CE;Fortaleza;P0045;alimentation;36,28;14,3;debit_card;1;6;5;2024;3;2024-03;Tuesday;4-6j;alimentation_item_2;alimentation;35,07;50,58
O001095;C04024;2024-03-12;RJ;Rio de Janeiro;P0031;beaute;8,79;9,1;debit_card;1;6;5;2024;3;2024-03;Tuesday;4-6j;beaute_item_6;beaute;8,96;17,89
O003324;C04850;2024-03-12;BA;Feira de Santana;P0033;livres;40,99;15,41;boleto;1;6;3;2024;3;2024-03;Tuesday;4-6j;livres_item_1;livres;42,34;56,400000000000006
O021251;C08840;2024-03-12;SP;Sao Paulo;P0048;alimentation;46,84;10,97;boleto;1;1;5;2024;3;2024-03;Tuesday;1-3j;alimentation_item_5;alimentation;47,63;57,81
O008768;C02056;2024-03-12;MG;Juiz de Fora;P0005;electronique;376,99;26,18;voucher;1;2;5;2024;3;2024-03;Tuesday;1-3j;electronique_item_5;electronique;384,37;403,17
O022676;C09709;2024-03-12;SP;Guarulhos;P0015;maison;197,68;18,55;debit_card;1;6;2;2024;3;2024-03;Tuesday;4-6j;maison_item_3;maison;192,89;216,23000000000002
O018859;C10197;2024-03-12;SP;Campinas;P0005;electronique;371,68;28,4;credit_card;1;3;4;2024;3;2024-03;Tuesday;1-3j;electronique_item_5;electronique;384,37;400,08
O024278;C07573;2024-03-12;RJ;Petropolis;P0042;jouets;35,81;9,21;credit_card;1;8;3;2024;3;2024-03;Tuesday;7-10j;jouets_item_4;jouets;34,13;45,02
O027984;C06391;2024-03-12;CE;Caucaia;P0037;livres;27,47;11,82;credit_card;10;9;4;2024;3;2024-03;Tuesday;7-10j;livres_item_5;livres;27,61;39,29
O015143;C03660;2024-03-12;SP;Campinas;P0037;livres;28,08;8,97;debit_card;1;8;4;2024;3;2024-03;Tuesday;7-10j;livres_item_5;livres;27,61;37,05
O018465;C06156;2024-03-12;RJ;Petropolis;P0044;alimentation;33,08;10,23;boleto;1;5;4;2024;3;2024-03;Tuesday;4-6j;alimentation_item_1;alimentation;33,6;43,31
O011961;C04860;2024-03-12;PA;Belem;P0018;maison;25,74;11,75;debit_card;1;10;5;2024;3;2024-03;Tuesday;7-10j;maison_item_6;maison;26,46;37,489999999999995
O016924;C07933;2024-03-12;PR;Curitiba;P0040;jouets;34,07;9,31;credit_card;3;7;5;2024;3;2024-03;Tuesday;7-10j;jouets_item_2;jouets;33,2;43,38
O026137;C03893;2024-03-12;PR;Curitiba;P0032;beaute;73,9;11,55;credit_card;6;4;4;2024;3;2024-03;Tuesday;4-6j;beaute_item_7;beaute;75,84;85,45
O018802;C08908;2024-03-12;SP;Guarulhos;P0033;livres;44,25;9,93;credit_card;2;3;5;2024;3;2024-03;Tuesday;1-3j;livres_item_1;livres;42,34;54,18
O008870;C07657;2024-03-12;PR;Londrina;P0047;alimentation;56,54;9,99;credit_card;1;6;3;2024;3;2024-03;Tuesday;4-6j;alimentation_item_4;alimentation;58,33;66,53
O029207;C02512;2024-03-12;SP;Guarulhos;P0040;jouets;33,89;8,77;boleto;1;5;5;2024;3;2024-03;Tuesday;4-6j;jouets_item_2;jouets;33,2;42,66
O005758;C03355;2024-03-12;MG;Belo Horizonte;P0028;beaute;71,03;11,46;credit_card;10;4;5;2024;3;2024-03;Tuesday;4-6j;beaute_item_3;beaute;69,92;82,49000000000001
O024520;C11036;2024-03-12;MG;Belo Horizonte;P0021;sport;136,87;15,85;credit_card;6;3;5;2024;3;2024-03;Tuesday;1-3j;sport_item_3;sport;134,55;152,72
O016314;C05099;2024-03-12;SP;Sao Paulo;P0030;beaute;41,05;10,14;debit_card;1;6;4;2024;3;2024-03;Tuesday;4-6j;beaute_item_5;beaute;40,44;51,19
O010425;C11276;2024-03-12;MG;Juiz de Fora;P0047;alimentation;56,96;11,37;boleto;1;6;5;2024;3;2024-03;Tuesday;4-6j;alimentation_item_4;alimentation;58,33;68,33
O016934;C07511;2024-03-12;SP;Guarulhos;P0003;electronique;658,13;42,7;debit_card;1;1;5;2024;3;2024-03;Tuesday;1-3j;electronique_item_3;electronique;634,77;700,83
O003377;C10930;2024-03-12;SP;Guarulhos;P0043;jouets;92,71;13,15;credit_card;1;3;5;2024;3;2024-03;Tuesday;1-3j;jouets_item_5;jouets;94,31;105,86
O003887;C04418;2024-03-12;SP;Campinas;P0012;mode;127,59;14,03;credit_card;6;10;4;2024;3;2024-03;Tuesday;7-10j;mode_item_5;mode;127,38;141,62
O011687;C05929;2024-03-12;RS;Caxias do Sul;P0017;maison;22,11;9,59;debit_card;1;5;5;2024;3;2024-03;Tuesday;4-6j;maison_item_5;maison;21,98;31,7
O022867;C08804;2024-03-12;MG;Belo Horizonte;P0034;livres;22,09;8,88;credit_card;1;1;5;2024;3;2024-03;Tuesday;1-3j;livres_item_2;livres;22,18;30,97
O008001;C00209;2024-03-12;RS;Porto Alegre;P0002;electronique;182,57;17,68;credit_card;2;3;5;2024;3;2024-03;Tuesday;1-3j;electronique_item_2;electronique;187,58;200,25
O018098;C08292;2024-03-12;SP;Santos;P0014;maison;283,84;23,62;credit_card;1;5;5;2024;3;2024-03;Tuesday;4-6j;maison_item_2;maison;297,82;307,46
O018628;C05277;2024-03-12;CE;Fortaleza;P0044;alimentation;32,13;13,64;credit_card;1;10;3;2024;3;2024-03;Tuesday;7-10j;alimentation_item_1;alimentation;33,6;45,77
O014208;C10146;2024-03-12;PE;Recife;P0023;sport;204,8;25,58;credit_card;3;8;4;2024;3;2024-03;Tuesday;7-10j;sport_item_5;sport;196,03;230,38
O019865;C06415;2024-03-12;MG;Uberlandia;P0016;maison;185,89;15,77;credit_card;1;4;3;2024;3;2024-03;Tuesday;4-6j;maison_item_4;maison;191,26;201,66
O013496;C07939;2024-03-12;SP;Campinas;P0027;beaute;41,94;9,48;boleto;1;6;2;2024;3;2024-03;Tuesday;4-6j;beaute_item_2;beaute;41,61;51,42
O010853;C06342;2024-03-12;SP;Guarulhos;P0010;mode;17,65;9,16;credit_card;1;3;5;2024;3;2024-03;Tuesday;1-3j;mode_item_3;mode;17,78;26,81
O023747;C07761;2024-03-12;PA;Ananindeua;P0013;maison;20,24;12,84;debit_card;1;6;5;2024;3;2024-03;Tuesday;4-6j;maison_item_1;maison;20,22;33,08
O010087;C08435;2024-03-12;PA;Ananindeua;P0034;livres;22,13;13,23;credit_card;1;10;3;2024;3;2024-03;Tuesday;7-10j;livres_item_2;livres;22,18;35,36
O006872;C05369;2024-03-12;PE;Olinda;P0044;alimentation;34,26;14,41;credit_card;6;11;2;2024;3;2024-03;Tuesday;11-15j;alimentation_item_1;alimentation;33,6;48,67
O009420;C06621;2024-03-12;SP;Campinas;P0002;electronique;179,81;16,28;debit_card;1;2;5;2024;3;2024-03;Tuesday;1-3j;electronique_item_2;electronique;187,58;196,09
O005381;C10886;2024-03-13;SP;Sao Paulo;P0023;sport;199,77;17,18;credit_card;6;1;4;2024;3;2024-03;Wednesday;1-3j;sport_item_5;sport;196,03;216,95000000000002
O009397;C10975;2024-03-13;RJ;Rio de Janeiro;P0003;electronique;618,15;41,53;credit_card;3;1;5;2024;3;2024-03;Wednesday;1-3j;electronique_item_3;electronique;634,77;659,68
O012405;C10206;2024-03-13;SP;Santos;P0048;alimentation;49,66;10,4;credit_card;2;7;4;2024;3;2024-03;Wednesday;7-10j;alimentation_item_5;alimentation;47,63;60,059999999999995
O010354;C05345;2024-03-13;SP;Sao Paulo;P0018;maison;25,79;9,51;credit_card;1;4;5;2024;3;2024-03;Wednesday;4-6j;maison_item_6;maison;26,46;35,3
O007645;C04688;2024-03-13;SP;Santos;P0039;jouets;103,0;12,46;debit_card;1;1;5;2024;3;2024-03;Wednesday;1-3j;jouets_item_1;jouets;102,49;115,46000000000001
O005880;C00901;2024-03-13;RS;Caxias do Sul;P0046;alimentation;15,19;9,56;credit_card;6;4;3;2024;3;2024-03;Wednesday;4-6j;alimentation_item_3;alimentation;15,17;24,75
O014749;C05204;2024-03-13;PA;Ananindeua;P0041;jouets;55,65;15,58;credit_card;3;11;2;2024;3;2024-03;Wednesday;11-15j;jouets_item_3;jouets;56,06;71,23
O007717;C03798;2024-03-13;SP;Sao Paulo;P0032;beaute;72,96;11,25;credit_card;1;8;3;2024;3;2024-03;Wednesday;7-10j;beaute_item_7;beaute;75,84;84,21
O019418;C01944;2024-03-13;CE;Fortaleza;P0022;sport;159,64;23,5;credit_card;6;8;5;2024;3;2024-03;Wednesday;7-10j;sport_item_4;sport;162,39;183,14
O019008;C02042;2024-03-13;MG;Belo Horizonte;P0049;alimentation;58,83;10,03;credit_card;1;2;4;2024;3;2024-03;Wednesday;1-3j;alimentation_item_6;alimentation;56,67;68,86
